"stim_id","twister","exp_cond","cb_cond","vowel","exp_idx"
1255,"haf nass gam kang","coda","AE->S; IH->F","AE",1
1148,"fam gass han kang","coda","AE->S; IH->F","AE",1
2624,"kang haf nass mag","coda","AE->S; IH->F","AE",1
2894,"nam hak gass fang","coda","AE->S; IH->F","AE",1
257,"gak haf nass mang","coda","AE->S; IH->F","AE",1
614,"gass hang nak maf","coda","AE->S; IH->F","AE",1
2614,"fang hass gam nak","coda","AE->S; IH->F","AE",1
2171,"hag nang fass kam","coda","AE->S; IH->F","AE",1
2218,"fam kan gang hass","coda","AE->S; IH->F","AE",1
790,"ham fan gang kass","coda","AE->S; IH->F","AE",1
1236,"nak mag fass hang","coda","AE->S; IH->F","AE",1
714,"haf nass kang mag","coda","AE->S; IH->F","AE",1
1633,"hag nass kang fam","coda","AE->S; IH->F","AE",1
2480,"gaf mass nak hang","coda","AE->S; IH->F","AE",1
403,"gass kan maf hang","coda","AE->S; IH->F","AE",1
2884,"fam kag nass hang","coda","AE->S; IH->F","AE",1
2382,"gan fass hang mak","coda","AE->S; IH->F","AE",1
2836,"kam nag hang fass","coda","AE->S; IH->F","AE",1
377,"kag nass hang maf","coda","AE->S; IH->F","AE",1
1697,"hass gak nang fam","coda","AE->S; IH->F","AE",1
213,"fang gam hass kan","coda","AE->S; IH->F","AE",1
2559,"nang hass mag fak","coda","AE->S; IH->F","AE",1
1999,"mag kass naf hang","coda","AE->S; IH->F","AE",1
2631,"naf kam gang hass","coda","AE->S; IH->F","AE",1
